,noc_code,X,occupation,employment,median.income,mean.income,geography,nchar,remote_work
7021,2252,21613,        2252 Industrial designers,30,0,0,Kelowna,4,1
7022,2252,21620,        2252 Industrial designers,1965,43449,46827,Montréal [1],4,1
7023,2252,21628,        2252 Industrial designers,280,46288,56590,Ottawa - Gatineau,4,1
7024,2252,21641,        2252 Industrial designers,85,52570,58071,St. Catharines - Niagara,4,1
7025,2252,21621,        2252 Industrial designers,40,35032,44302,New Brunswick / Nouveau-Brunswick,4,1
7026,2252,21636,        2252 Industrial designers,50,53082,52729,Saguenay,4,1
7027,2252,21622,        2252 Industrial designers,20,0,0,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,1
7028,2252,2169,        2252 Industrial designers,35,60973,64631,Greater Sudbury / Grand Sudbury,4,1
7029,2252,21619,        2252 Industrial designers,10,0,0,Moncton,4,1
7030,2252,21616,        2252 Industrial designers,10,0,0,Lethbridge,4,1
7031,2252,21635,        2252 Industrial designers,40,66397,73383,Regina,4,1
7032,2252,21640,        2252 Industrial designers,115,48346,51479,Sherbrooke,4,1
7033,2252,21629,        2252 Industrial designers,215,55828,60483,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,1
7034,2252,2161,        2252 Industrial designers,605,61533,75281,Alberta [1],4,1
7035,2252,21612,        2252 Industrial designers,155,51079,52738,Hamilton,4,1
7036,2252,2168,        2252 Industrial designers,195,68984,82152,Edmonton,4,1
7037,2252,21637,        2252 Industrial designers,10,0,0,Saint John,4,1
7038,2252,2166,        2252 Industrial designers,345,61567,74768,Calgary,4,1
7039,2253,2177,        2253 Drafting technologists and technicians,28260,48347,52164,Canada,4,1
7040,2253,21750,        2253 Drafting technologists and technicians,25,0,0,Yukon [1],4,1
7041,2253,217,        2253 Drafting technologists and technicians,165,40651,45919,Abbotsford - Mission,4,1
7042,2253,21714,        2253 Drafting technologists and technicians,65,51773,50443,Kingston,4,1
7043,2253,21723,        2253 Drafting technologists and technicians,10,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,1
7044,2253,21749,        2253 Drafting technologists and technicians,775,49278,51928,Winnipeg,4,1
7045,2253,21747,        2253 Drafting technologists and technicians,255,43856,46170,Victoria [1],4,1
7046,2253,21739,        2253 Drafting technologists and technicians,350,64173,61988,Saskatoon,4,1
7047,2253,21721,        2253 Drafting technologists and technicians,360,45195,49252,New Brunswick / Nouveau-Brunswick,4,1
7048,2253,21741,        2253 Drafting technologists and technicians,305,47931,49204,St. Catharines - Niagara,4,1
7049,2253,2175,        2253 Drafting technologists and technicians,3525,49947,50521,British Columbia / Colombie-Britannique [1],4,1
7050,2253,21711,        2253 Drafting technologists and technicians,360,54562,51136,Halifax,4,1
7051,2253,21735,        2253 Drafting technologists and technicians,290,64681,69166,Regina,4,1
7052,2253,21748,        2253 Drafting technologists and technicians,205,55261,56839,Windsor,4,1
7053,2253,21724,        2253 Drafting technologists and technicians,580,49952,47751,Nova Scotia / Nouvelle-…cosse,4,1
7054,2253,21745,        2253 Drafting technologists and technicians,150,36632,34628,Trois-Rivières,4,1
7055,2253,21743,        2253 Drafting technologists and technicians,85,53832,53494,Thunder Bay,4,1
7056,2253,21746,        2253 Drafting technologists and technicians,2250,52622,53315,Vancouver [1],4,1
7057,2253,21712,        2253 Drafting technologists and technicians,510,47386,47408,Hamilton,4,1
7058,2253,21717,        2253 Drafting technologists and technicians,290,50002,44981,London,4,1
7059,2253,21726,        2253 Drafting technologists and technicians,8025,47903,49926,Ontario [1],4,1
7060,2253,21727,        2253 Drafting technologists and technicians,135,51679,53027,Oshawa,4,1
7061,2253,2173,        2253 Drafting technologists and technicians,55,19653,30269,Belleville,4,1
7062,2253,21718,        2253 Drafting technologists and technicians,1050,48129,49451,Manitoba,4,1
7063,2253,2179,        2253 Drafting technologists and technicians,150,49521,50951,Greater Sudbury / Grand Sudbury,4,1
7064,2253,21733,        2253 Drafting technologists and technicians,7890,40579,42425,Quebec / QuÈbec [1],4,1
7065,2253,21716,        2253 Drafting technologists and technicians,110,47205,44625,Lethbridge,4,1
7066,2253,21722,        2253 Drafting technologists and technicians,290,46804,51605,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,1
7067,2253,21719,        2253 Drafting technologists and technicians,100,43648,48142,Moncton,4,1
7068,2253,21715,        2253 Drafting technologists and technicians,435,54437,54540,Kitchener - Cambridge - Waterloo,4,1
7069,2253,21725,        2253 Drafting technologists and technicians,0,0,0,Nunavut [1],4,1
7070,2253,2171,        2253 Drafting technologists and technicians,5600,62633,69971,Alberta [1],4,1
7071,2253,21732,        2253 Drafting technologists and technicians,75,32219,39702,Prince Edward Island / Œle-du-Prince-…douard,4,1
7072,2253,21744,        2253 Drafting technologists and technicians,3715,45080,47847,Toronto,4,1
7073,2253,21734,        2253 Drafting technologists and technicians,1070,41946,42229,Québec,4,1
7074,2253,21742,        2253 Drafting technologists and technicians,205,48787,55168,St. John's,4,1
7075,2253,21738,        2253 Drafting technologists and technicians,835,62722,62725,Saskatchewan,4,1
7076,2253,2178,        2253 Drafting technologists and technicians,1835,60331,64895,Edmonton,4,1
7077,2253,21713,        2253 Drafting technologists and technicians,90,44981,39116,Kelowna,4,1
7078,2253,21737,        2253 Drafting technologists and technicians,60,42909,44431,Saint John,4,1
7079,2253,21730,        2253 Drafting technologists and technicians,135,40101,48861,Ottawa - Gatineau (partie du Québec / Quebec part),4,1
7080,2253,21740,        2253 Drafting technologists and technicians,270,35977,35453,Sherbrooke,4,1
7081,2253,2172,        2253 Drafting technologists and technicians,170,46698,49636,Barrie,4,1
7082,2253,21710,        2253 Drafting technologists and technicians,95,47306,50975,Guelph,4,1
7083,2253,21731,        2253 Drafting technologists and technicians,75,59620,58650,Peterborough,4,1
7084,2253,21720,        2253 Drafting technologists and technicians,3680,42569,43753,Montréal [1],4,1
7085,2253,21729,        2253 Drafting technologists and technicians,485,55365,52932,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,1
7086,2253,21736,        2253 Drafting technologists and technicians,180,36744,37129,Saguenay,4,1
7087,2253,21728,        2253 Drafting technologists and technicians,625,50304,52024,Ottawa - Gatineau,4,1
7088,2253,2176,        2253 Drafting technologists and technicians,2915,66156,73685,Calgary,4,1
7089,2253,2174,        2253 Drafting technologists and technicians,115,53730,48929,Brantford [1],4,1
7090,2254,21826,        2254 Land survey technologists and technicians,840,35961,41076,Ontario [1],4,0
7091,2254,21822,        2254 Land survey technologists and technicians,80,41809,59423,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
7092,2254,2187,        2254 Land survey technologists and technicians,5115,42704,46265,Canada,4,0
7093,2254,21850,        2254 Land survey technologists and technicians,10,0,0,Yukon [1],4,0
7094,2254,21819,        2254 Land survey technologists and technicians,20,0,0,Moncton,4,0
7095,2254,21842,        2254 Land survey technologists and technicians,25,0,0,St. John's,4,0
7096,2254,21827,        2254 Land survey technologists and technicians,20,0,0,Oshawa,4,0
7097,2254,21845,        2254 Land survey technologists and technicians,30,44240,56905,Trois-Rivières,4,0
7098,2254,2181,        2254 Land survey technologists and technicians,890,55601,57623,Alberta [1],4,0
7099,2254,21847,        2254 Land survey technologists and technicians,55,29305,39354,Victoria [1],4,0
7100,2254,21846,        2254 Land survey technologists and technicians,180,39151,45277,Vancouver [1],4,0
7101,2254,21823,        2254 Land survey technologists and technicians,0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
7102,2254,21834,        2254 Land survey technologists and technicians,360,47699,48485,Québec,4,0
7103,2254,2186,        2254 Land survey technologists and technicians,290,53184,59110,Calgary,4,0
7104,2254,218,        2254 Land survey technologists and technicians,10,0,0,Abbotsford - Mission,4,0
7105,2254,21815,        2254 Land survey technologists and technicians,10,0,0,Kitchener - Cambridge - Waterloo,4,0
7106,2254,21844,        2254 Land survey technologists and technicians,270,39446,42391,Toronto,4,0
7107,2254,21839,        2254 Land survey technologists and technicians,45,63787,67101,Saskatoon,4,0
7108,2254,21837,        2254 Land survey technologists and technicians,0,0,0,Saint John,4,0
7109,2254,21813,        2254 Land survey technologists and technicians,35,0,59407,Kelowna,4,0
7110,2254,2183,        2254 Land survey technologists and technicians,0,0,0,Belleville,4,0
7111,2254,21843,        2254 Land survey technologists and technicians,0,0,0,Thunder Bay,4,0
7112,2254,21840,        2254 Land survey technologists and technicians,110,42857,48355,Sherbrooke,4,0
7113,2254,21824,        2254 Land survey technologists and technicians,225,47578,45549,Nova Scotia / Nouvelle-…cosse,4,0
7114,2254,21817,        2254 Land survey technologists and technicians,45,40656,46564,London,4,0
7115,2254,21810,        2254 Land survey technologists and technicians,30,0,0,Guelph,4,0
7116,2254,2185,        2254 Land survey technologists and technicians,460,45441,47973,British Columbia / Colombie-Britannique [1],4,0
7117,2254,2188,        2254 Land survey technologists and technicians,345,53099,52093,Edmonton,4,0
7118,2254,21833,        2254 Land survey technologists and technicians,2180,40854,42714,Quebec / QuÈbec [1],4,0
7119,2254,21818,        2254 Land survey technologists and technicians,170,42892,40397,Manitoba,4,0
7120,2254,21820,        2254 Land survey technologists and technicians,710,41164,43039,Montréal [1],4,0
7121,2254,21821,        2254 Land survey technologists and technicians,85,22957,36420,New Brunswick / Nouveau-Brunswick,4,0
7122,2254,21825,        2254 Land survey technologists and technicians,0,0,0,Nunavut [1],4,0
7123,2254,21841,        2254 Land survey technologists and technicians,35,30615,34662,St. Catharines - Niagara,4,0
7124,2254,21838,        2254 Land survey technologists and technicians,140,56337,55725,Saskatchewan,4,0
7125,2254,21812,        2254 Land survey technologists and technicians,35,34201,42245,Hamilton,4,0
7126,2254,21831,        2254 Land survey technologists and technicians,0,0,0,Peterborough,4,0
7127,2254,21848,        2254 Land survey technologists and technicians,25,0,0,Windsor,4,0
7128,2254,21816,        2254 Land survey technologists and technicians,40,41668,52162,Lethbridge,4,0
7129,2254,2184,        2254 Land survey technologists and technicians,15,0,0,Brantford [1],4,0
7130,2254,21811,        2254 Land survey technologists and technicians,70,50136,52274,Halifax,4,0
7131,2254,21835,        2254 Land survey technologists and technicians,30,49132,59123,Regina,4,0
7132,2254,21836,        2254 Land survey technologists and technicians,50,34433,43538,Saguenay,4,0
7133,2254,21814,        2254 Land survey technologists and technicians,10,0,0,Kingston,4,0
7134,2254,21849,        2254 Land survey technologists and technicians,95,35659,35951,Winnipeg,4,0
7135,2254,21832,        2254 Land survey technologists and technicians,30,43991,56756,Prince Edward Island / Œle-du-Prince-…douard,4,0
7136,2254,21830,        2254 Land survey technologists and technicians,85,44423,49233,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
7137,2254,21829,        2254 Land survey technologists and technicians,55,43305,50745,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
7138,2254,2189,        2254 Land survey technologists and technicians,20,0,0,Greater Sudbury / Grand Sudbury,4,0
